ChapterID,SegmentLabel,SegmentType,Status,SourcePath,RawContent
6,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_006\segment_003\segment.txt,"```json
{
  ""graphic_chain"": ""ወይቤሎሙ፡ስምያዛ፡ዘውእቱ፡\nመልሙ፨እፈርህ፡ዮጊ፡\nኢትፈቅዱ፡ይትገር፡ዝንቱ፡\nግብር፨ወእውን፡ነ፡\nባሕቲትየ፡ፈዳዪሃ፡ለዛቲ፡\nለኅጢት፡ዐባይ ፧"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 6 Segment 3""]
}
```"
6,segment_004,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_006\segment_004\segment.txt,"```json
{
  ""graphic_chain"": ""ወውሥኡ፡ሎቱ፡ሎሙ፡\nወይቤሉ፡መሐላ፡ንምሐል፡ልነ፡\nወንትዋገዝ፡ይናቲነ፡መ፡\nኢንሚጣ፡ለዛቲ፡ምር፡\nወንግራ፡ለዛቲ፡ምር፡\nግብረ፨፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 6 Segment 4""]
}
```"
6,segment_005,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_006\segment_005\segment.txt,"```json
{
  ""graphic_chain"": ""ሜሃ፡መሐሉ፡ሎሙ፡ኅቡረ፡\nወውገዙ፡ሎሙ፡\nይናቲሆሙ፡ቦቱ፨ወኑ፡\nሎሙ፡፪፻፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 6 Segment 5""]
}
```"
6,segment_006,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_006\segment_006\segment.txt,"```json
{
  ""graphic_chain"": "". ፪፻        -\n.        , ፪፻,  -\n.   ፩፩,    ,    ,\nወወረዱ፡ውስተ፡ርዲስ፡\nዝውእቱ፡ድማሑ፡ለደብረ፡\nርሞን፨ወጸውዕዎ፡ለደብረ፡\nርሞን፡እስመ፡መሐሉ፡\nወውገዙ፡ይናቲሆሙ፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 6 Segment 6""]
}
```"
6,segment_007,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_006\segment_007\segment.txt,"```json
{
  ""graphic_chain"": ""አርሞን ,    .       ,   []\nወዝንቱ፡ስማቲሆሙ፡\nለመላእቲሆሙ፡\nሴሚያዛ፨ዘንቱ፡ውእቱ፡\nመልሙ፨ኡራራሜኤል፨\nኤል፨ጣሜኤል፨ራሙኤል\n፨ዳንኤል፨ኤዜቄኤል፨ራቁያ\nል፨ሳኤል፨ርሜሮስ፨ጠር\nኤል፨ናንኤል፨ዘቄሌ፨ስምሳ\nፒቤኤል፨ሰትርኤል፨ጡርኤል\n፨ዮምያል፨ራዝያል፨"",
  ""uncertainties"": [
    {
      ""position"": ""word '[]' in line 1"",
      ""reason"": ""placeholder for missing text"",
      ""alternatives"": [""[]""]
    }
  ],
  ""artifacts_removed_log"": [
    ""Chapter 6 Segment 7 Header""
  ]
}
```"
6,segment_008,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_006\segment_008\segment.txt,"```json
{
  ""graphic_chain"": ""እሉ፡እሙንቱ፡ሐይቶሙ፡ለ፪፻፡መላእት፡ዐሠርተ፡ወባዕዳን፡ሉ፡ምስሌሆሙ፡ወነሥኡ፡ሎሙ፡ንስተ፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 6 Segment 8""]
}
```"
7,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_007\segment_001\segment.txt,"```json
{
  ""graphic_chain"": ""ወነሥኡ፡ሎሙ፡ንስት፡ወኀረየ፡\nሉ፡ለለ፡ርእሱ፡ሐተ፡\nሐተ፨ወወጠኑ፡ይባኡ፡\nኀቤሆን፡ወተደመሩ፡ምስሌሆን፡\nወመህርዎን፡\nሥራያተ፨ወስብዐታተ፡ወመቲረ፡\nሥርው፡ወዕፀው፨መርዎን፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 7 Segment 1""]
}
```"
7,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_007\segment_002\segment.txt,"```json
{
  ""graphic_chain"": ""ወእማንቱሰ፡ፀንሳ፡ወወለዳ፡\nረዐይተ፨ዐይተ፡ወቆሞሙ፡\n፴፻፡እመት፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 7 Segment 2""]
}
```"
7,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_007\segment_003\segment.txt,"```json
{
  ""graphic_chain"": ""እሉ፡ልዑ፡ሎ፡ፃማ፡ሰብእ፡\nእስ፡ስእንዎን፡ሴስዮተ፡ሰብእ፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 7 Segment 3""]
}
```"
7,segment_004,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_007\segment_004\segment.txt,"```json
{
  ""graphic_chain"": ""ወተመይጡ፡ረዓይት፡ላዕሌሆሙ፡\nይብልዕዎሙ፡ለሰብእ፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 7 Segment 4""]
}
```"
7,segment_005,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_007\segment_005\segment.txt,"```json
{
  ""graphic_chain"": ""ወወጠኑ፡የብሱ፡ዕዋፍ፡\nወዲ፡ራዊት፡ወዘ፡\nይትሐወስ፡ወዐሣት፨፨\nወሥጋሆሙ፡፡ይናቲሆሙ፡\nትባልዑ፨ወደመ፡ስትዩ፡\nእምሃ፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 7 Segment 5""]
}
```"
7,segment_006,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_007\segment_006\segment.txt,"```json
{
  ""graphic_chain"": ""ሜሃ፡ምድር፡ሰየቶሙ፡\nለዐማፅያን፨፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 7 Segment 6""]
}
```"
8,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_008\segment_001\segment.txt,"```json
{
  ""graphic_chain"": ""ወዛዜኤል፡መሀሮሙ፡ለሰብእ፡ገቢረ፡ስይፍት፡ወመጠብኅት፡ወወልታ፡ወድርዓ፡እንግድዓ፡ርዮሙ፡ዘእምድኅሬሆሙ፡ወምግባረሆሙ፨ወውቃፋተ፡ወሰርጐ፡ወተሕሎተ፡ወስንዮ፡ቀራንብት፡ወእብን፡እምሉ፨እብን፡ቡር፨ወኅሩየ፡ወሎ፡ጥምዐታተ፡ኅብር፨ወተዋለጠ፡ዓለም፡"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 8 Segment 1""]
}
```"
8,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_008\segment_002\segment.txt,"```json
{
  ""graphic_chain"": ""ወነ፡ርስዓን፡ዐቢይ፡\nወብዙኅ፨ወዘምዎ፡ወስሕቱ፡\nወማሰነ፡ሉ፡ፍናዊሆሙ፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 8 Segment 2""]
}
```"
8,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_008\segment_003\segment.txt,"```json
{
  ""graphic_chain"": ""ሚዛራስ፡መሀረ፡ሎ፡\nመሰብዕያነ፡ወመታርያነ፡\nሥራው፨ወርማሮስ፡ፈትሐ፡\nስብዐታተ፨ወራቅዓል፡\nራይያነ፡\nዋብት፨ወብኤል፡\nትእምርታተ፨ወጥምኤል፡መሀረ፡\nራእየ፡ብ፨ወስድርኤል፡\nመሀረ፡ሩጸተ፡ወርኅ፨"",
  ""uncertainties"": [],
  ""artifacts_removed_log"": [""Chapter 8 Segment 3""]
}
```"
